('Total Revenue', '281,724,000 ', '281,724,000 ', '245,122,000 ', '211,915,000 ', '198,270,000 ')
         1003849 function calls (974791 primitive calls) in 19.996 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      116    0.000    0.000    0.000    0.000 _make.py:1244(decide_callable_or_boolean)
      116    0.000    0.000    0.000    0.000 _make.py:1177(_add_method_dunders_unsafe)
      114    0.000    0.000    0.001    0.000 dataclasses.py:531(_field_init)
      114    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      113    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      112    0.001    0.000    0.001    0.000 _urlparse.py:223(<genexpr>)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
      111    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      110    0.000    0.000    0.000    0.000 typing.py:1807(__eq__)
      109    0.000    0.000    0.000    0.000 {method 'isprintable' of 'str' objects}
   108/86    0.001    0.000    0.595    0.007 <frozen importlib._bootstrap>:1390(_handle_fromlist)
      107    0.000    0.000    0.000    0.000 constant.py:398(<lambda>)
      107    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      106    0.000    0.000    0.000    0.000 enum.py:799(<genexpr>)
   105/61    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
   105/61    0.000    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
      104    0.001    0.000    0.003    0.000 typing.py:1023(__init__)
      104    0.000    0.000    0.000    0.000 dataclasses.py:519(_field_assign)
      101    0.000    0.000    0.001    0.000 filter.py:491(_make_match_rules)
      101    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       99    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       98    0.000    0.000    0.000    0.000 dammit.py:197(<genexpr>)
       98    0.000    0.000    0.000    0.000 dataclasses.py:591(_init_param)
       97    0.002    0.000    0.004    0.000 functools.py:36(update_wrapper)
       96    0.000    0.000    0.000    0.000 typing.py:553(__repr__)
       94    0.001    0.000    0.002    0.000 _util.py:84(validate)
       94    0.001    0.000    0.001    0.000 {method 'fullmatch' of 're.Pattern' objects}
       93    0.001    0.000    0.029    0.000 typing.py:806(Optional)
    93/92    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       90    0.000    0.000    0.001    0.000 typing.py:2696(overload)
       88    0.001    0.000    0.001    0.000 ipaddress.py:1213(_parse_octet)
       88    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       87    0.001    0.000    0.001    0.000 message.py:427(__setitem__)
       87    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
       87    0.000    0.000    0.000    0.000 _policybase.py:313(header_store_parse)
       86    0.001    0.000    0.004    0.000 css_parser.py:812(parse_combinator)
       86    0.000    0.000    0.001    0.000 __init__.py:305(escape)
       86    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       86    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       85    0.000    0.000    0.000    0.000 typing.py:1221(<genexpr>)
       84    0.000    0.000    0.001    0.000 _make.py:1235(_determine_attrib_eq_order)
       81    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       80    0.000    0.000    0.000    0.000 token.py:24(__init__)
       80    0.001    0.000    0.001    0.000 token.py:15(split)
       79    0.002    0.000    0.026    0.000 css_parser.py:472(parse_attribute_selector)
       79    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       79    0.000    0.000    0.003    0.000 css_types.py:267(__init__)
       79    0.001    0.000    0.001    0.000 token.py:34(__getattr__)
       78    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       77    0.000    0.000    0.001    0.000 signal.py:9(<lambda>)
       75    0.000    0.000    0.002    0.000 css_types.py:251(__init__)
       75    0.001    0.000    0.003    0.000 css_parser.py:542(parse_tag_pattern)
       75    0.000    0.000    0.000    0.000 _make.py:1278(_determine_whether_to_implement)
       74    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       70    0.000    0.000    0.000    0.000 _make.py:1138(<genexpr>)
       69    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       66    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
       66    0.000    0.000    0.000    0.000 <frozen os>:735(__iter__)
       66    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       65    0.000    0.000    0.001    0.000 _compiler.py:410(_generate_overlap_table)
       65    0.000    0.000    0.000    0.000 <frozen os>:798(decode)
       63    0.001    0.000    0.004    0.000 typing.py:1256(_generic_init_subclass)
       62    0.000    0.000    0.000    0.000 _status_codes.py:28(__new__)
       59    0.000    0.000    0.006    0.000 parser.py:171(set_cdata_mode)
       59    0.000    0.000    0.006    0.000 _htmlparser.py:127(handle_startendtag)
       58    0.000    0.000    0.001    0.000 _make.py:2430(__init__)
       58    0.000    0.000    0.000    0.000 element.py:2281(__eq__)
       58    0.000    0.000    0.000    0.000 _make.py:1559(<genexpr>)
       58    0.002    0.000    0.002    0.000 {built-in method builtins.eval}
       58    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
    57/50    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
    56/16    0.003    0.000    0.084    0.005 css_parser.py:925(parse_selectors)
       56    0.000    0.000    0.001    0.000 ipaddress.py:533(_split_addr_prefix)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       55    0.000    0.000    0.000    0.000 typing.py:1742(<genexpr>)
       55    0.000    0.000    0.000    0.000 functools.py:504(lru_cache)
       54    0.000    0.000    0.001    0.000 typing.py:1599(__mro_entries__)
       54    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       54    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       54    0.000    0.000    0.000    0.000 typing.py:840(<genexpr>)
       54    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       53    0.000    0.000    0.003    0.000 functools.py:544(decorating_function)
       52    0.000    0.000    0.002    0.000 ipaddress.py:1939(__init__)
       52    0.000    0.000    0.000    0.000 _make.py:2354(_default_init_alias_for)
       51    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       50    0.000    0.000    0.000    0.000 typing.py:1802(_value_and_type_iter)
       49    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytearray' objects}
       48    0.001    0.000    0.011    0.000 typing.py:1748(__getitem__)
       47    0.000    0.000    0.000    0.000 ipaddress.py:1774(_parse_hextet)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       46    0.000    0.000    0.002    0.000 _readers.py:64(_decode_header_lines)
       46    0.000    0.000    0.000    0.000 _readers.py:43(_obsolete_line_fold)
       44    0.000    0.000    0.001    0.000 inspect.py:764(unwrap)
    44/32    0.000    0.000    0.065    0.002 css_parser.py:579(parse_pseudo_class)
       44    0.000    0.000    0.000    0.000 inspect.py:2819(kind)
       44    0.000    0.000    0.000    0.000 dataclasses.py:673(<genexpr>)
       44    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       44    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       43    0.000    0.000    0.000    0.000 _make.py:1546(_generate_unique_filename)
       43    0.000    0.000    0.000    0.000 _make.py:1771(<genexpr>)
       43    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
       43    0.000    0.000    0.000    0.000 __init__.py:613(__missing__)
       42    0.001    0.000    0.001    0.000 inspect.py:176(get_annotations)
       42    0.001    0.000    0.007    0.000 typing.py:1207(_generic_class_getitem)
    42/16    0.000    0.000    0.000    0.000 cookiejar.py:1228(deepvalues)
       42    0.000    0.000    0.006    0.000 typing.py:1719(__getitem__)
       41    0.000    0.000    0.000    0.000 _make.py:459(<genexpr>)
       41    0.000    0.000    0.000    0.000 _make.py:422(<genexpr>)
       41    0.000    0.000    0.000    0.000 _make.py:681(<genexpr>)
       41    0.000    0.000    0.000    0.000 _make.py:1090(<genexpr>)
       41    0.000    0.000    0.000    0.000 functools.py:66(wraps)
       41    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
       41    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
    40/31    0.000    0.000    0.064    0.002 css_parser.py:746(parse_pseudo_open)
       40    0.000    0.000    0.000    0.000 _make.py:1003(<genexpr>)
       38    0.003    0.000    3.657    0.096 __init__.py:1(<module>)
    37/25    0.000    0.000    0.732    0.029 {built-in method builtins.__import__}
       36    0.000    0.000    0.001    0.000 <frozen zipimport>:68(__init__)
       36    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1675(_fill_cache)
       36    0.000    0.000    0.001    0.000 typing.py:1813(__hash__)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
       36    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
       36    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
       36    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
       36    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       35    0.000    0.000    0.003    0.000 ipaddress.py:2316(__init__)
       35    0.000    0.000    0.001    0.000 ipaddress.py:1661(_ip_int_from_string)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1904(_split_scope_id)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1641(_make_netmask)
       35    0.001    0.000    0.002    0.000 {built-in method builtins.sorted}
       35    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       34    0.001    0.000    0.001    0.000 <frozen abc>:146(update_abstractmethods)
       34    0.000    0.000    0.001    0.000 filter.py:225(__init__)
       34    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
       34    0.000    0.000    0.000    0.000 enum.py:1439(_iter_member_by_value_)
       34    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
       34    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       33    0.001    0.000    0.014    0.000 enum.py:498(__new__)
       33    0.004    0.000    0.039    0.001 dataclasses.py:929(_process_class)
       33    0.001    0.000    0.011    0.000 dataclasses.py:470(add_fns_to_class)
    33/21    0.000    0.000    0.000    0.000 types.py:1068(convert_type)
       33    0.002    0.000    0.166    0.005 element.py:1080(_find_all)
       33    0.001    0.000    0.002    0.000 filter.py:379(__init__)
       33    0.000    0.000    0.166    0.005 element.py:2740(find_all)
       33    0.025    0.001    0.159    0.005 filter.py:130(filter)
       33    0.000    0.000    0.000    0.000 element.py:2894(__init__)
       33    0.000    0.000    0.000    0.000 typing.py:1230(<genexpr>)
       33    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
       33    0.000    0.000    0.000    0.000 inspect.py:2807(name)
       33    0.000    0.000    0.039    0.001 dataclasses.py:1294(wrap)
       33    0.000    0.000    0.000    0.000 dataclasses.py:412(<genexpr>)
       33    0.000    0.000    0.001    0.000 dataclasses.py:407(_fields_in_init_order)
       33    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
       33    0.000    0.000    0.014    0.000 dataclasses.py:1277(dataclass)
       33    0.000    0.000    0.000    0.000 dataclasses.py:351(__init__)
       33    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
       33    0.000    0.000    0.001    0.000 reprlib.py:12(decorating_function)
       33    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       32    0.003    0.000    0.007    0.000 __init__.py:358(namedtuple)
       32    0.001    0.000    0.001    0.000 _receivebuffer.py:104(maybe_extract_lines)
       32    0.000    0.000    0.000    0.000 typing.py:3004(<genexpr>)
       32    0.000    0.000    0.000    0.000 inspect.py:3089(<genexpr>)
       31    0.000    0.000    0.002    0.000 ipaddress.py:1286(__init__)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       30    0.000    0.000    0.004    0.000 _readers.py:94(maybe_read_from_SEND_RESPONSE_server)
       30    0.000    0.000    0.000    0.000 _make.py:307(_has_own_attribute)
       30    0.000    0.000    0.000    0.000 enum.py:1449(_iter_member_by_def_)
       30    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       29    0.000    0.000    0.000    0.000 element.py:2182(get_attribute_list)
       29    0.000    0.000    0.004    0.000 typing.py:1715(copy_with)
       29    0.000    0.000    0.006    0.000 typing.py:1733(__getitem_inner__)
       29    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       28    0.000    0.000    0.001    0.000 enum.py:987(_find_data_type_)
       28    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
       28    0.000    0.000    0.000    0.000 _util.py:127(bytesify)
       28    0.000    0.000    0.001    0.000 enum.py:946(_get_mixins_)
       27    0.001    0.000    0.002    0.000 dataclasses.py:610(_init_fn)
       27    0.000    0.000    0.000    0.000 inspect.py:386(isfunction)
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1307(__init__)
    27/25    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1318(create_module)
       27    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1326(exec_module)
    27/25    0.005    0.000    0.008    0.000 {built-in method _imp.create_dynamic}
       27    0.002    0.000    0.004    0.000 {built-in method _imp.exec_dynamic}
       26    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
       26    0.000    0.000    0.000    0.000 _make.py:105(attrib)
       26    0.000    0.000    0.001    0.000 _make.py:2488(from_counting_attr)
       26    0.004    0.000    0.007    0.000 _make.py:212(_compile_and_eval)
       26    0.000    0.000    0.000    0.000 _make.py:427(<lambda>)
       26    0.000    0.000    0.000    0.000 _make.py:2671(__init__)
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       26    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       26    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
       25    0.000    0.000    0.000    0.000 parser.py:112(_split_opt)
       25    0.000    0.000    0.000    0.000 typing.py:2204(<genexpr>)
       25    0.000    0.000    0.000    0.000 types.py:334(__getattr__)
       24    0.001    0.000    0.001    0.000 util.py:16(lower)
